[2026-03-15T16:36:48.590Z] {"timestamp":1773592607705,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/","viewport":{"width":1699,"height":901},"payload":{"scrollX":0,"scrollY":2,"documentHeight":5508,"viewportHeight":901}}
[2026-03-15T16:48:21.980Z] {"timestamp":1773593300668,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Hero.tsx:52","href":null,"text":"European Facial Harmony Advanced facial harmony in Bangkok for international pat…","selectorHint":"[data-loc=\"client/src/components/Hero.tsx:52\"]"},"x":980,"y":477}}
[2026-03-15T16:48:24.000Z] {"timestamp":1773593303352,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Hero.tsx:49","href":null,"text":"European Facial Harmony Advanced facial harmony in Bangkok for international pat…","selectorHint":"[data-loc=\"client/src/components/Hero.tsx:49\"]"},"x":961,"y":342}}
[2026-03-15T16:48:25.970Z] {"timestamp":1773593304636,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:48:25.970Z] {"timestamp":1773593305137,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":404,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:48:27.987Z] {"timestamp":1773593305791,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:48:27.987Z] {"timestamp":1773593306293,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":1761,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:48:27.987Z] {"timestamp":1773593306796,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":3890,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:48:29.973Z] {"timestamp":1773593308513,"kind":"click","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"target":{"tag":"img","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/Footer.tsx:19","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/Footer.tsx:19\"]"},"x":578,"y":1018}}
[2026-03-15T16:48:35.972Z] {"timestamp":1773593313725,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":4178,"documentHeight":5508,"viewportHeight":1352}}
[2026-03-15T16:48:35.972Z] {"timestamp":1773593314228,"kind":"scroll","url":"https://5173-i3j2609i1xh5pw39dozzk-17073b70.sg1.manus.computer/#","viewport":{"width":2549,"height":1352},"payload":{"scrollX":0,"scrollY":2808,"documentHeight":5508,"viewportHeight":1352}}
